iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
299,2457600,614400,569,1972.5,20.39,,-0.0364,0.0377,2.4419,0.01837,0.4185
300,2465792,616448,571,2089.7,20.39,449.3999938964844,-0.0377,0.0353,2.4391,0.01828,0.4243
301,2473984,618496,574,2094.9,20.11,,-0.0362,0.0391,2.3908,0.02036,0.4478
302,2482176,620544,575,2100.2,20.13,,-0.0358,0.0317,2.4178,0.02024,0.4385
303,2490368,622592,578,2105.4,20.04,,-0.0342,0.0294,2.4347,0.01912,0.4406
304,2498560,624640,580,2110.7,20.18,,-0.035,0.0331,2.4017,0.01989,0.4395
305,2506752,626688,580,2115.9,20.18,,-0.0369,0.0328,2.4659,0.02081,0.4644
306,2514944,628736,583,2121.2,19.96,,-0.0367,0.0335,2.4643,0.01822,0.4498
307,2523136,630784,587,2126.4,19.7,,-0.0375,0.0249,2.4597,0.01849,0.4362
308,2531328,632832,589,2131.7,19.62,,-0.0372,0.034,2.4215,0.0187,0.4395
309,2539520,634880,591,2136.9,19.59,,-0.0351,0.0313,2.3883,0.01612,0.4174
310,2547712,636928,591,2142.2,19.59,,-0.035,0.0345,2.4293,0.01927,0.4277
311,2555904,638976,592,2147.4,19.7,,-0.0315,0.0387,2.4335,0.01954,0.4506
312,2564096,641024,593,2152.7,19.61,,-0.0375,0.0404,2.4159,0.01827,0.4314
313,2572288,643072,594,2157.9,19.64,,-0.0357,0.0355,2.4632,0.01921,0.4476
314,2580480,645120,598,2163.2,19.65,,-0.039,0.0363,2.4712,0.02079,0.4542
315,2588672,647168,600,2168.4,19.44,,-0.0369,0.0362,2.43,0.0186,0.4324
316,2596864,649216,603,2173.7,19.62,,-0.0364,0.0338,2.428,0.01936,0.4635
317,2605056,651264,604,2178.9,19.81,,-0.0309,0.0316,2.5136,0.0187,0.4213
318,2613248,653312,605,2184.1,19.81,,-0.0373,0.0347,2.4721,0.02118,0.4635
319,2621440,655360,608,2189.4,19.88,,-0.037,0.0371,2.4853,0.01826,0.4261
320,2629632,657408,610,2194.6,19.91,,-0.0336,0.0325,2.4899,0.01914,0.457
321,2637824,659456,613,2199.9,19.74,,-0.0362,0.0326,2.4985,0.02251,0.453
322,2646016,661504,616,2205.1,19.92,,-0.0311,0.0338,2.475,0.01774,0.4214
323,2654208,663552,618,2210.4,19.82,,-0.0363,0.0362,2.4576,0.01908,0.4353
324,2662400,665600,620,2215.6,19.75,,-0.0367,0.0391,2.4247,0.0175,0.4167
325,2670592,667648,621,2220.9,19.59,,-0.0365,0.0304,2.4484,0.02008,0.4456
326,2678784,669696,622,2226.1,19.62,,-0.0393,0.0378,2.434,0.01897,0.4459
327,2686976,671744,626,2231.4,19.93,,-0.0377,0.0346,2.4127,0.02134,0.4633
328,2695168,673792,628,2236.7,19.88,,-0.0339,0.0321,2.4442,0.0176,0.4613
329,2703360,675840,629,2241.9,19.86,,-0.037,0.031,2.4524,0.01858,0.4351
330,2711552,677888,631,2247.2,19.87,,-0.0343,0.0374,2.3831,0.01667,0.4266
331,2719744,679936,632,2252.4,19.97,,-0.0343,0.0368,2.4177,0.02144,0.4763
332,2727936,681984,633,2257.6,19.77,,-0.0366,0.0378,2.3993,0.02026,0.458
333,2736128,684032,635,2262.9,19.68,,-0.0368,0.0459,2.4288,0.01748,0.4574
334,2744320,686080,636,2268.1,19.9,,-0.0376,0.0437,2.4171,0.0183,0.4792
335,2752512,688128,637,2273.4,19.75,,-0.0358,0.0392,2.4085,0.02027,0.4731
336,2760704,690176,639,2278.6,19.97,,-0.0375,0.036,2.3966,0.01744,0.4307
337,2768896,692224,640,2283.9,20.08,,-0.0365,0.0412,2.4083,0.01779,0.4379
338,2777088,694272,643,2289.1,20.73,,-0.0352,0.0423,2.4059,0.01905,0.4542
339,2785280,696320,647,2294.4,21.22,,-0.0336,0.0466,2.4012,0.02043,0.4677
340,2793472,698368,648,2299.6,21.32,,-0.0382,0.0427,2.365,0.01901,0.4556
341,2801664,700416,648,2304.9,21.32,,-0.0382,0.0283,2.3856,0.02273,0.4579
342,2809856,702464,648,2310.1,21.32,,-0.037,0.0418,2.3532,0.02164,0.4773
343,2818048,704512,651,2315.4,21.68,,-0.0368,0.0433,2.3589,0.02138,0.4558
344,2826240,706560,653,2320.6,21.87,,-0.0357,0.0389,2.4389,0.01744,0.4293
345,2834432,708608,655,2325.9,21.96,,-0.0354,0.0386,2.3721,0.01894,0.4535
346,2842624,710656,659,2331.1,22.09,,-0.0364,0.0476,2.4227,0.01738,0.4192
347,2850816,712704,660,2336.4,22.26,,-0.0381,0.0482,2.385,0.01844,0.4607
348,2859008,714752,662,2341.6,22.35,,-0.0369,0.0334,2.4295,0.01776,0.4543
349,2867200,716800,663,2346.9,22.44,,-0.0345,0.0411,2.4483,0.01842,0.4069
350,2875392,718848,664,2352.1,22.51,,-0.0373,0.0364,2.4224,0.01786,0.4384
351,2883584,720896,666,2357.4,22.8,,-0.036,0.0403,2.3938,0.01649,0.425
352,2891776,722944,669,2362.6,22.72,,-0.0379,0.0459,2.3932,0.0197,0.4681
353,2899968,724992,669,2367.8,22.72,,-0.0349,0.0369,2.4127,0.02117,0.4524
354,2908160,727040,670,2373.1,22.7,,-0.0341,0.039,2.3914,0.0199,0.4518
355,2916352,729088,672,2378.3,22.94,,-0.0381,0.0386,2.36,0.01985,0.4604
356,2924544,731136,674,2383.6,23.13,,-0.0358,0.0412,2.3476,0.0177,0.4369
357,2932736,733184,675,2388.8,23.15,,-0.0365,0.0358,2.3568,0.02044,0.4296
358,2940928,735232,675,2394.1,23.15,,-0.0382,0.0462,2.3418,0.01833,0.4493
359,2949120,737280,677,2399.3,23.73,,-0.0367,0.0415,2.301,0.02045,0.4535
360,2957312,739328,680,2404.6,23.75,,-0.0364,0.0389,2.4186,0.01876,0.4355
361,2965504,741376,684,2409.8,24.08,,-0.0368,0.0338,2.3924,0.01735,0.4338
362,2973696,743424,685,2415.1,24.27,,-0.0355,0.042,2.3315,0.01787,0.4039
363,2981888,745472,686,2420.3,24.53,,-0.0351,0.0447,2.3172,0.02099,0.4948
364,2990080,747520,688,2425.6,24.68,,-0.0347,0.0383,2.3291,0.02013,0.4807
365,2998272,749568,688,2430.8,24.68,,-0.039,0.0454,2.2695,0.02321,0.4884
366,3006464,751616,689,2436.1,24.9,,-0.0341,0.044,2.3739,0.02065,0.4541
367,3014656,753664,692,2441.3,24.84,,-0.0371,0.036,2.3834,0.01727,0.4288
368,3022848,755712,692,2446.6,24.84,,-0.0383,0.0344,2.364,0.01919,0.439
369,3031040,757760,693,2451.8,24.85,,-0.0356,0.0405,2.3115,0.02073,0.4548
370,3039232,759808,696,2457.1,25.0,,-0.0329,0.0398,2.3751,0.01877,0.4167
371,3047424,761856,698,2462.3,25.35,,-0.0343,0.038,2.2862,0.01858,0.4274
372,3055616,763904,699,2467.6,25.49,,-0.0387,0.045,2.2949,0.02084,0.4504
373,3063808,765952,699,2472.8,25.49,,-0.0395,0.0349,2.3456,0.02279,0.4697
374,3072000,768000,701,2478.0,25.75,,-0.0379,0.0396,2.4011,0.0221,0.437
375,3080192,770048,702,2483.3,25.83,,-0.0353,0.0421,2.3457,0.02028,0.428
376,3088384,772096,703,2488.5,25.87,,-0.0331,0.0519,2.2728,0.02125,0.4716
377,3096576,774144,704,2493.8,25.93,,-0.0373,0.0443,2.2671,0.02149,0.4584
378,3104768,776192,707,2499.0,26.54,,-0.0335,0.0491,2.3061,0.02258,0.4456
379,3112960,778240,709,2504.3,26.55,,-0.033,0.0508,2.3656,0.01987,0.4489
380,3121152,780288,710,2509.5,26.59,,-0.0351,0.0403,2.2685,0.02265,0.4498
381,3129344,782336,712,2514.7,27.0,,-0.0361,0.0467,2.2959,0.0235,0.4576
382,3137536,784384,716,2520.0,27.37,,-0.0347,0.0462,2.3792,0.01996,0.4155
383,3145728,786432,718,2525.3,27.58,,-0.0364,0.0489,2.3344,0.025,0.4624
384,3153920,788480,719,2530.5,27.53,,-0.0333,0.0467,2.3371,0.02216,0.4563
385,3162112,790528,721,2535.7,27.88,,-0.0402,0.0529,2.3749,0.02291,0.4674
386,3170304,792576,722,2541.0,28.0,,-0.0363,0.0457,2.447,0.0206,0.4462
387,3178496,794624,724,2546.2,28.26,,-0.0344,0.0468,2.4839,0.01932,0.4164
388,3186688,796672,725,2551.5,28.21,,-0.0346,0.0475,2.3532,0.0171,0.4594
389,3194880,798720,727,2556.7,28.11,,-0.0366,0.0491,2.3304,0.01992,0.4541
390,3203072,800768,729,2562.0,28.34,,-0.0381,0.0461,2.3287,0.02228,0.4778
391,3211264,802816,734,2567.3,28.56,,-0.0351,0.0415,2.3621,0.02363,0.4473
392,3219456,804864,735,2572.5,28.73,,-0.0346,0.0477,2.3497,0.01738,0.4227
393,3227648,806912,735,2577.7,28.73,,-0.0344,0.0415,2.3587,0.01845,0.4427
394,3235840,808960,735,2583.0,28.73,,-0.0356,0.0429,2.3267,0.0188,0.447
395,3244032,811008,737,2588.2,29.1,,-0.0378,0.0432,2.3707,0.02079,0.4498
396,3252224,813056,737,2593.4,29.1,,-0.0336,0.04,2.2888,0.02278,0.4473
397,3260416,815104,737,2598.7,29.1,,-0.0337,0.0494,2.3474,0.02019,0.443
398,3268608,817152,741,2603.9,28.93,,-0.036,0.0544,2.2901,0.01955,0.455
399,3276800,819200,744,2609.2,28.81,,-0.0337,0.0528,2.2447,0.02322,0.4644
400,3284992,821248,747,2766.6,28.85,686.4000244140625,-0.035,0.0563,2.3106,0.02327,0.4591
401,3293184,823296,749,2771.7,28.99,,-0.0345,0.0445,2.3048,0.02027,0.4495
402,3301376,825344,749,2777.0,28.99,,-0.0363,0.0503,2.2836,0.01604,0.415
403,3309568,827392,749,2782.2,28.99,,-0.032,0.0475,2.274,0.02079,0.4644
404,3317760,829440,750,2787.4,29.17,,-0.0348,0.0413,2.2436,0.01866,0.4271
405,3325952,831488,750,2792.7,29.17,,-0.034,0.0413,2.2408,0.01695,0.4348
406,3334144,833536,752,2797.9,29.57,,-0.033,0.0543,2.212,0.02095,0.4933
407,3342336,835584,753,2803.2,29.89,,-0.0354,0.0424,2.285,0.01902,0.4374
408,3350528,837632,756,2808.4,30.06,,-0.0335,0.0541,2.2478,0.0173,0.4453
409,3358720,839680,758,2813.7,30.19,,-0.035,0.0427,2.3425,0.02066,0.4426
410,3366912,841728,761,2818.9,30.77,,-0.0302,0.062,2.3295,0.01754,0.4421
411,3375104,843776,761,2824.2,30.77,,-0.0321,0.0493,2.2862,0.02002,0.4419
412,3383296,845824,763,2829.4,31.2,,-0.0335,0.0454,2.2109,0.02362,0.4868
413,3391488,847872,764,2834.7,31.35,,-0.0342,0.0441,2.2099,0.02008,0.4648
414,3399680,849920,764,2839.9,31.35,,-0.0348,0.0393,2.2829,0.0209,0.4633
415,3407872,851968,766,2845.2,31.17,,-0.0321,0.0449,2.3079,0.01883,0.4265
416,3416064,854016,766,2850.6,31.17,,-0.0303,0.044,2.1475,0.01686,0.4353
417,3424256,856064,767,2855.9,31.63,,-0.0323,0.0438,2.2141,0.01905,0.4567
418,3432448,858112,769,2861.1,32.49,,-0.0306,0.044,2.25,0.01781,0.4471
419,3440640,860160,769,2866.3,32.49,,-0.0341,0.0419,2.2661,0.02439,0.4578
420,3448832,862208,773,2871.6,33.03,,-0.0271,0.073,2.2651,0.02122,0.4641
421,3457024,864256,773,2876.8,33.03,,-0.0297,0.0664,2.1375,0.02092,0.4552
422,3465216,866304,776,2882.1,33.45,,-0.032,0.0538,2.2222,0.02504,0.4644
423,3473408,868352,778,2887.4,33.8,,-0.0313,0.0479,2.2521,0.02292,0.4861
424,3481600,870400,779,2892.6,33.65,,-0.0329,0.0537,2.2692,0.0174,0.428
425,3489792,872448,780,2897.8,33.86,,-0.0307,0.0421,2.2374,0.01833,0.443
426,3497984,874496,783,2903.1,33.92,,-0.0299,0.0525,2.234,0.02008,0.4395
427,3506176,876544,784,2908.3,34.05,,-0.0333,0.0559,2.1589,0.02145,0.4763
428,3514368,878592,786,2913.6,34.17,,-0.0361,0.0468,2.2163,0.02258,0.4685
429,3522560,880640,789,2918.8,34.25,,-0.0337,0.0664,2.224,0.02106,0.4237
430,3530752,882688,790,2924.1,34.22,,-0.0338,0.0451,2.2536,0.0224,0.4486
431,3538944,884736,792,2929.3,34.83,,-0.0325,0.0428,2.2455,0.01904,0.4386
432,3547136,886784,793,2934.6,35.03,,-0.0339,0.0508,2.1941,0.01721,0.4347
433,3555328,888832,795,2939.9,34.74,,-0.0313,0.0546,2.2515,0.02531,0.4734
434,3563520,890880,797,2945.1,34.72,,-0.0302,0.0424,2.2273,0.02012,0.4492
435,3571712,892928,797,2950.4,34.72,,-0.0305,0.0484,2.1801,0.01955,0.4724
436,3579904,894976,797,2955.6,34.72,,-0.0344,0.0518,2.2132,0.02243,0.4623
437,3588096,897024,798,2960.8,34.69,,-0.0309,0.0615,2.2975,0.01978,0.4282
438,3596288,899072,800,2966.1,34.63,,-0.035,0.0438,2.292,0.02301,0.4529
439,3604480,901120,801,2971.4,34.67,,-0.0308,0.0554,2.2092,0.02127,0.4661
440,3612672,903168,803,2976.6,34.88,,-0.0303,0.067,2.1766,0.02013,0.4685
441,3620864,905216,805,2981.8,34.58,,-0.0324,0.0515,2.2745,0.02077,0.4307
442,3629056,907264,810,2987.1,35.48,,-0.0348,0.0511,2.1996,0.02123,0.4528
443,3637248,909312,811,2992.4,35.72,,-0.0334,0.0469,2.2697,0.02013,0.4515
444,3645440,911360,811,2997.6,35.72,,-0.0362,0.0435,2.2007,0.02329,0.4601
445,3653632,913408,812,3002.9,35.78,,-0.0348,0.0496,2.2151,0.02362,0.474
446,3661824,915456,813,3008.1,36.08,,-0.0313,0.0403,2.3364,0.02395,0.4386
447,3670016,917504,814,3013.3,35.83,,-0.0331,0.0569,2.2604,0.02189,0.4508
448,3678208,919552,816,3018.6,35.76,,-0.0315,0.0671,2.2338,0.02061,0.4384
449,3686400,921600,817,3023.8,36.03,,-0.0334,0.0463,2.2475,0.02282,0.46
450,3694592,923648,818,3029.1,36.16,,-0.0296,0.0548,2.1727,0.01833,0.4296
451,3702784,925696,821,3034.3,36.44,,-0.0349,0.0551,2.1819,0.02132,0.4495
452,3710976,927744,823,3039.6,36.88,,-0.0359,0.045,2.2563,0.01918,0.4393
453,3719168,929792,826,3044.8,37.2,,-0.0321,0.0453,2.2597,0.02128,0.4318
454,3727360,931840,828,3050.1,37.6,,-0.0338,0.0481,2.2642,0.01853,0.4409
455,3735552,933888,828,3055.3,37.6,,-0.0321,0.0412,2.1879,0.01964,0.4543
456,3743744,935936,829,3060.6,37.67,,-0.0359,0.0433,2.1707,0.02083,0.4426
457,3751936,937984,829,3065.9,37.67,,-0.035,0.0379,2.2143,0.02332,0.4471
458,3760128,940032,830,3071.1,37.85,,-0.0312,0.0484,2.3119,0.02315,0.4368
459,3768320,942080,831,3076.3,38.0,,-0.031,0.0438,2.2217,0.01964,0.4286
460,3776512,944128,833,3081.6,38.16,,-0.034,0.0595,2.2111,0.02175,0.4598
461,3784704,946176,834,3086.8,38.22,,-0.0351,0.0571,2.2224,0.02494,0.4801
462,3792896,948224,839,3092.1,38.63,,-0.035,0.0532,2.1845,0.02326,0.4515
463,3801088,950272,840,3097.4,38.75,,-0.0341,0.0497,2.1325,0.01942,0.4332
464,3809280,952320,842,3102.6,38.95,,-0.0344,0.0564,2.1026,0.02394,0.4552
465,3817472,954368,843,3107.9,39.08,,-0.0356,0.0505,2.1867,0.02451,0.4658
466,3825664,956416,843,3113.1,39.08,,-0.0342,0.0491,2.2485,0.01927,0.4393
467,3833856,958464,845,3118.4,39.56,,-0.0314,0.0489,2.2344,0.01961,0.4165
468,3842048,960512,846,3123.6,39.34,,-0.0333,0.0466,2.2287,0.02331,0.4216
469,3850240,962560,848,3128.8,39.51,,-0.032,0.0482,2.2661,0.01974,0.4076
470,3858432,964608,849,3134.1,39.2,,-0.0376,0.0551,2.189,0.02309,0.4641
471,3866624,966656,852,3139.3,38.44,,-0.0329,0.0571,2.2658,0.02172,0.4445
472,3874816,968704,854,3144.6,38.34,,-0.0284,0.0498,2.2588,0.01922,0.4489
473,3883008,970752,854,3149.8,38.34,,-0.0355,0.0619,2.2094,0.02253,0.4625
474,3891200,972800,857,3155.1,38.94,,-0.0336,0.0561,2.2716,0.02672,0.4561
475,3899392,974848,858,3160.3,38.97,,-0.0314,0.0455,2.2641,0.02278,0.455
476,3907584,976896,859,3165.6,39.13,,-0.0325,0.0464,2.2673,0.02006,0.4696
477,3915776,978944,859,3170.8,39.13,,-0.0359,0.0582,2.2924,0.02015,0.4592
478,3923968,980992,861,3176.0,39.07,,-0.0358,0.0385,2.3716,0.02116,0.4207
479,3932160,983040,862,3181.3,38.94,,-0.0379,0.0566,2.2741,0.02199,0.469
480,3940352,985088,864,3186.6,38.64,,-0.036,0.0493,2.2905,0.0228,0.4536
481,3948544,987136,866,3191.9,38.86,,-0.0357,0.0578,2.2429,0.01933,0.4391
482,3956736,989184,869,3197.1,38.21,,-0.0346,0.0406,2.2718,0.02308,0.4495
483,3964928,991232,869,3202.3,38.21,,-0.0348,0.0495,2.233,0.02764,0.4752
484,3973120,993280,870,3207.6,38.4,,-0.0317,0.0504,2.1891,0.02177,0.4581
485,3981312,995328,870,3212.8,38.4,,-0.0332,0.0412,2.2305,0.01909,0.4609
486,3989504,997376,871,3218.1,38.68,,-0.0339,0.043,2.267,0.0211,0.4402
487,3997696,999424,872,3223.3,38.93,,-0.0288,0.0405,2.2541,0.02123,0.468
488,4005888,1001472,873,3228.6,38.99,,-0.034,0.045,2.2048,0.02146,0.4685
489,4014080,1003520,873,3233.8,38.99,,-0.0323,0.0418,2.2138,0.02078,0.4766
490,4022272,1005568,875,3239.0,39.05,,-0.0384,0.0465,2.2289,0.02123,0.467
491,4030464,1007616,878,3244.3,39.03,,-0.0322,0.0383,2.2765,0.01974,0.4329
492,4038656,1009664,880,3249.5,39.25,,-0.0303,0.0495,2.223,0.01946,0.4249
493,4046848,1011712,883,3254.8,40.0,,-0.0331,0.0447,2.2623,0.02535,0.4912
494,4055040,1013760,884,3260.0,40.17,,-0.0373,0.0347,2.2898,0.02093,0.4476
495,4063232,1015808,885,3265.3,40.38,,-0.0333,0.0419,2.2025,0.02128,0.4551
496,4071424,1017856,886,3270.5,40.21,,-0.0355,0.0368,2.2206,0.02127,0.4613
497,4079616,1019904,887,3275.8,40.31,,-0.0361,0.0415,2.2132,0.02299,0.4625
498,4087808,1021952,887,3281.0,40.31,,-0.0391,0.0383,2.2179,0.0269,0.491
499,4096000,1024000,887,3286.2,40.31,,-0.0356,0.0372,2.2414,0.02573,0.4779
500,4104192,1026048,888,3530.1,40.37,1356.4000244140625,-0.0345,0.0531,2.1503,0.02589,0.4556
501,4112384,1028096,890,3535.3,40.24,,-0.0338,0.0394,2.2099,0.02418,0.4825
502,4120576,1030144,892,3540.5,39.87,,-0.0356,0.0417,2.1507,0.03002,0.4763
503,4128768,1032192,895,3545.8,40.96,,-0.0379,0.0339,2.158,0.0285,0.4919
504,4136960,1034240,895,3551.0,40.96,,-0.0371,0.0407,2.0867,0.02614,0.4753
505,4145152,1036288,895,3556.3,40.96,,-0.0378,0.0288,2.1691,0.02449,0.4519
506,4153344,1038336,896,3561.5,41.23,,-0.0341,0.0484,2.1439,0.02202,0.4773
507,4161536,1040384,896,3566.7,41.23,,-0.0354,0.0368,2.1866,0.02852,0.4877
508,4169728,1042432,898,3572.0,41.86,,-0.0347,0.0313,2.1456,0.02068,0.437
509,4177920,1044480,899,3577.3,41.65,,-0.0313,0.0575,2.0985,0.02471,0.4659
510,4186112,1046528,902,3582.6,42.25,,-0.0317,0.0451,2.1425,0.02631,0.4528
511,4194304,1048576,904,3587.8,42.91,,-0.0348,0.0361,2.0444,0.02479,0.4818
512,4202496,1050624,904,3593.1,42.91,,-0.0338,0.0364,2.0626,0.02532,0.4783
513,4210688,1052672,904,3598.3,42.91,,-0.0308,0.0317,2.0842,0.02542,0.5029
514,4218880,1054720,907,3603.6,43.54,,-0.0348,0.0304,2.1821,0.02295,0.4677
515,4227072,1056768,909,3608.9,43.56,,-0.0303,0.0536,2.1006,0.02826,0.4788
516,4235264,1058816,909,3614.2,43.56,,-0.0344,0.0381,2.1006,0.02289,0.4529
517,4243456,1060864,909,3619.4,43.56,,-0.0337,0.0337,2.07,0.02412,0.4742
518,4251648,1062912,910,3624.7,43.53,,-0.0364,0.0531,2.1291,0.0219,0.4415
519,4259840,1064960,910,3629.9,43.53,,-0.0327,0.0328,2.0736,0.02144,0.4591
520,4268032,1067008,910,3635.2,43.53,,-0.0356,0.0454,2.0441,0.02296,0.4976
521,4276224,1069056,913,3640.5,44.2,,-0.035,0.0417,2.0413,0.02802,0.494
522,4284416,1071104,913,3645.7,44.2,,-0.0302,0.0486,2.1105,0.02677,0.4814
523,4292608,1073152,914,3651.0,44.79,,-0.0301,0.0392,2.1076,0.02538,0.4452
524,4300800,1075200,914,3656.2,44.79,,-0.0307,0.0373,2.0171,0.02407,0.4904
525,4308992,1077248,914,3661.5,44.79,,-0.0337,0.0468,2.0441,0.02691,0.4672
526,4317184,1079296,918,3666.8,46.01,,-0.0354,0.0492,2.0874,0.02872,0.4637
527,4325376,1081344,918,3672.0,46.01,,-0.0361,0.0392,2.198,0.02598,0.4656
528,4333568,1083392,922,3677.3,47.18,,-0.0305,0.0537,2.1194,0.02387,0.4691
529,4341760,1085440,923,3682.6,47.05,,-0.0359,0.042,2.0624,0.02534,0.4633
530,4349952,1087488,924,3687.8,47.5,,-0.0334,0.0398,2.0928,0.02191,0.4537
531,4358144,1089536,924,3693.1,47.5,,-0.0356,0.0369,2.056,0.02764,0.4973
532,4366336,1091584,926,3698.4,47.75,,-0.0321,0.0442,2.1513,0.02084,0.4481
533,4374528,1093632,927,3703.6,47.87,,-0.0345,0.0281,2.101,0.01904,0.4427
534,4382720,1095680,927,3708.8,47.87,,-0.0316,0.0261,1.9967,0.02105,0.4568
535,4390912,1097728,927,3714.1,47.87,,-0.0316,0.0313,2.0203,0.02436,0.4976
536,4399104,1099776,927,3719.3,47.87,,-0.0358,0.0352,2.0463,0.03194,0.4835
537,4407296,1101824,927,3724.6,47.87,,-0.0333,0.0424,2.1248,0.02604,0.4368
538,4415488,1103872,929,3729.8,48.72,,-0.0277,0.0427,2.0751,0.02279,0.4397
539,4423680,1105920,929,3735.0,48.72,,-0.0336,0.031,1.9887,0.01764,0.4329
540,4431872,1107968,931,3740.3,49.16,,-0.0357,0.0401,2.0111,0.02856,0.4944
541,4440064,1110016,933,3745.5,49.99,,-0.0318,0.0421,2.1114,0.0255,0.4697
542,4448256,1112064,936,3750.8,50.31,,-0.0296,0.0353,2.1235,0.0231,0.4515
543,4456448,1114112,938,3756.0,50.92,,-0.0254,0.0484,2.0585,0.02401,0.4637
544,4464640,1116160,939,3761.3,51.06,,-0.0378,0.0422,2.0245,0.0233,0.4818
545,4472832,1118208,939,3766.5,51.06,,-0.0334,0.0346,2.1372,0.02521,0.4816
546,4481024,1120256,941,3771.8,51.73,,-0.0373,0.0394,2.1643,0.02312,0.4457
547,4489216,1122304,941,3777.0,51.73,,-0.035,0.0343,2.176,0.02707,0.4673
548,4497408,1124352,941,3782.3,51.73,,-0.0365,0.0362,2.112,0.0256,0.4893
549,4505600,1126400,942,3787.5,52.13,,-0.0343,0.0418,2.1121,0.02503,0.4498
550,4513792,1128448,944,3792.8,52.27,,-0.0316,0.0438,2.1686,0.02429,0.4536
551,4521984,1130496,946,3798.0,52.59,,-0.0321,0.0413,2.1052,0.02495,0.4546
552,4530176,1132544,946,3803.3,52.59,,-0.032,0.0342,2.0435,0.02052,0.4658
553,4538368,1134592,948,3808.5,52.69,,-0.0314,0.04,2.0816,0.02631,0.4542
554,4546560,1136640,948,3813.7,52.69,,-0.0305,0.0324,2.1155,0.02393,0.4567
555,4554752,1138688,949,3819.0,53.11,,-0.0314,0.048,2.1651,0.02236,0.4359
556,4562944,1140736,950,3824.2,53.22,,-0.0364,0.0318,2.0897,0.01938,0.4232
557,4571136,1142784,951,3829.5,53.89,,-0.0334,0.0424,2.107,0.02541,0.4293
558,4579328,1144832,952,3834.7,54.43,,-0.0337,0.044,2.1277,0.02587,0.4502
559,4587520,1146880,953,3839.9,54.63,,-0.034,0.0526,2.1011,0.0239,0.4415
560,4595712,1148928,955,3845.2,55.33,,-0.0306,0.0389,2.0395,0.01852,0.4242
561,4603904,1150976,957,3850.5,55.62,,-0.0344,0.0459,2.0296,0.02499,0.441
562,4612096,1153024,958,3855.7,55.81,,-0.0336,0.0387,2.0852,0.02578,0.4512
563,4620288,1155072,959,3860.9,55.84,,-0.0352,0.0437,2.033,0.02168,0.4552
564,4628480,1157120,961,3866.2,55.91,,-0.0333,0.0304,2.1695,0.0213,0.4192
565,4636672,1159168,961,3871.4,55.91,,-0.0337,0.0402,2.0322,0.0218,0.4524
566,4644864,1161216,961,3876.7,55.91,,-0.0376,0.0407,2.0032,0.02462,0.4573
567,4653056,1163264,963,3881.9,56.79,,-0.0317,0.0319,2.1202,0.02413,0.451
568,4661248,1165312,965,3887.2,57.52,,-0.0357,0.0432,2.1123,0.02451,0.4404
569,4669440,1167360,966,3892.4,57.36,,-0.0345,0.0388,2.0209,0.02702,0.465
570,4677632,1169408,967,3897.6,57.34,,-0.0335,0.0545,2.0102,0.02433,0.4486
571,4685824,1171456,968,3902.9,57.59,,-0.0345,0.0327,2.0225,0.02732,0.4777
572,4694016,1173504,969,3908.2,57.92,,-0.0355,0.0293,2.0993,0.02474,0.4531
573,4702208,1175552,970,3913.4,57.74,,-0.0321,0.0428,2.0838,0.02794,0.4574
574,4710400,1177600,972,3918.6,57.72,,-0.0294,0.0694,2.0451,0.0247,0.4286
575,4718592,1179648,972,3923.9,57.72,,-0.0341,0.0398,2.0281,0.027,0.462
576,4726784,1181696,973,3929.1,57.85,,-0.032,0.0355,1.9633,0.02451,0.4644
577,4734976,1183744,974,3934.3,57.92,,-0.0348,0.0297,2.0019,0.02267,0.4535
578,4743168,1185792,974,3939.6,57.92,,-0.0334,0.0401,1.9786,0.02913,0.4829
579,4751360,1187840,977,3944.8,58.42,,-0.0307,0.0422,2.1192,0.02677,0.4347
580,4759552,1189888,979,3950.1,58.6,,-0.0296,0.0443,2.1038,0.02691,0.4482
581,4767744,1191936,979,3955.3,58.6,,-0.0343,0.045,2.0059,0.02684,0.4424
582,4775936,1193984,979,3960.6,58.6,,-0.0327,0.0433,1.9635,0.02463,0.4645
583,4784128,1196032,982,3965.8,58.83,,-0.0303,0.0467,2.1274,0.02494,0.4558
584,4792320,1198080,983,3971.0,59.15,,-0.0348,0.0325,2.0381,0.02299,0.4532
585,4800512,1200128,984,3976.3,59.44,,-0.0342,0.0364,2.0249,0.02565,0.4651
586,4808704,1202176,985,3981.5,59.33,,-0.0317,0.0465,2.0073,0.02492,0.4624
587,4816896,1204224,986,3986.8,59.43,,-0.0354,0.036,2.0944,0.02364,0.4495
588,4825088,1206272,988,3992.1,59.81,,-0.0299,0.033,2.0896,0.02547,0.4329
589,4833280,1208320,988,3997.3,59.81,,-0.0301,0.0315,1.9872,0.02204,0.4652
590,4841472,1210368,988,4002.5,59.81,,-0.0346,0.0325,2.0259,0.02365,0.4617
591,4849664,1212416,988,4007.7,59.81,,-0.0347,0.0395,2.0142,0.02566,0.4872
592,4857856,1214464,992,4013.0,61.12,,-0.0278,0.033,2.1424,0.02305,0.415
593,4866048,1216512,993,4018.3,61.43,,-0.0338,0.0345,2.0729,0.02327,0.4629
594,4874240,1218560,994,4023.5,61.28,,-0.0322,0.0293,2.0369,0.02339,0.4415
